pkuid,vertex_index,xcoord,ycoord,code,name
0,275,18.78,47.774,PB,Pannonian Basin
0,276,18.84,47.726,PB,Pannonian Basin
0,277,18.875,47.7,PB,Pannonian Basin
0,278,18.937,47.661,PB,Pannonian Basin
0,279,18.966,47.681,PB,Pannonian Basin
0,280,18.99,47.686,PB,Pannonian Basin
0,281,19.016,47.686,PB,Pannonian Basin
0,282,19.031,47.682,PB,Pannonian Basin
0,283,19.036,47.705,PB,Pannonian Basin
0,284,19.037,47.742,PB,Pannonian Basin
0,285,19.032,47.756,PB,Pannonian Basin
0,286,19.011,47.791,PB,Pannonian Basin
0,287,19.006,47.796,PB,Pannonian Basin
0,288,18.996,47.801,PB,Pannonian Basin
0,289,19.003,47.831,PB,Pannonian Basin
0,290,19.032,47.839,PB,Pannonian Basin
0,291,19.08,47.833,PB,Pannonian Basin
0,292,19.081,47.824,PB,Pannonian Basin
0,293,19.094,47.868,PB,Pannonian Basin
0,294,19.056,47.884,PB,Pannonian Basin
0,295,19.02,47.901,PB,Pannonian Basin
0,296,19.031,47.935,PB,Pannonian Basin
0,297,19.035,47.956,PB,Pannonian Basin
0,298,19.035,47.965,PB,Pannonian Basin
0,299,19.032,47.977,PB,Pannonian Basin
0,300,19.03,47.983,PB,Pannonian Basin
0,301,19.007,48.064,PB,Pannonian Basin
0,302,19.028,48.117,PB,Pannonian Basin
0,303,19.043,48.124,PB,Pannonian Basin
0,304,19.056,48.132,PB,Pannonian Basin
0,305,19.097,48.164,PB,Pannonian Basin
0,306,19.141,48.185,PB,Pannonian Basin
0,307,19.163,48.19,PB,Pannonian Basin
0,308,19.184,48.2,PB,Pannonian Basin
0,309,19.205,48.211,PB,Pannonian Basin
0,310,19.285,48.253,PB,Pannonian Basin
0,311,19.312,48.258,PB,Pannonian Basin
0,312,19.335,48.264,PB,Pannonian Basin
0,313,19.353,48.27,PB,Pannonian Basin
0,314,19.403,48.285,PB,Pannonian Basin
0,315,19.416,48.283,PB,Pannonian Basin
0,316,19.436,48.276,PB,Pannonian Basin
0,317,19.472,48.258,PB,Pannonian Basin
0,318,19.493,48.234,PB,Pannonian Basin
0,319,19.546,48.207,PB,Pannonian Basin
0,320,19.561,48.204,PB,Pannonian Basin
0,321,19.576,48.203,PB,Pannonian Basin
0,322,19.583,48.206,PB,Pannonian Basin
0,323,19.588,48.213,PB,Pannonian Basin
0,324,19.589,48.221,PB,Pannonian Basin
0,325,19.577,48.257,PB,Pannonian Basin
0,326,19.569,48.298,PB,Pannonian Basin
0,327,19.555,48.357,PB,Pannonian Basin
0,328,19.557,48.382,PB,Pannonian Basin
0,329,19.56,48.403,PB,Pannonian Basin
0,330,19.574,48.407,PB,Pannonian Basin
0,331,19.693,48.421,PB,Pannonian Basin
0,332,19.804,48.449,PB,Pannonian Basin
0,333,19.956,48.489,PB,Pannonian Basin
0,334,19.997,48.533,PB,Pannonian Basin
0,335,20.055,48.531,PB,Pannonian Basin
0,336,20.222,48.524,PB,Pannonian Basin
0,337,20.259,48.555,PB,Pannonian Basin
0,338,20.312,48.545,PB,Pannonian Basin
0,339,20.39,48.525,PB,Pannonian Basin
0,340,20.463,48.465,PB,Pannonian Basin
0,341,20.465,48.454,PB,Pannonian Basin
0,342,20.469,48.423,PB,Pannonian Basin
0,343,20.605,48.426,PB,Pannonian Basin
0,344,20.652,48.4,PB,Pannonian Basin
0,345,20.671,48.347,PB,Pannonian Basin
0,346,20.79,48.346,PB,Pannonian Basin
0,347,20.9,48.469,PB,Pannonian Basin
0,348,20.95,48.551,PB,Pannonian Basin
0,349,21.017,48.631,PB,Pannonian Basin
0,350,21.129,48.686,PB,Pannonian Basin
0,351,21.224,48.724,PB,Pannonian Basin
0,352,21.33,48.771,PB,Pannonian Basin
0,353,21.409,48.834,PB,Pannonian Basin
0,354,21.416,48.831,PB,Pannonian Basin
0,355,21.515,48.807,PB,Pannonian Basin
0,356,21.505,48.753,PB,Pannonian Basin
0,357,21.498,48.751,PB,Pannonian Basin
0,358,21.49,48.746,PB,Pannonian Basin
0,359,21.484,48.741,PB,Pannonian Basin
0,360,21.451,48.695,PB,Pannonian Basin
0,361,21.45,48.688,PB,Pannonian Basin
0,362,21.445,48.655,PB,Pannonian Basin
0,363,21.405,48.655,PB,Pannonian Basin
0,364,21.402,48.653,PB,Pannonian Basin
0,365,21.399,48.65,PB,Pannonian Basin
0,366,21.4,48.639,PB,Pannonian Basin
0,367,21.393,48.58,PB,Pannonian Basin
0,368,21.372,48.525,PB,Pannonian Basin
0,369,21.294,48.445,PB,Pannonian Basin
0,370,21.227,48.377,PB,Pannonian Basin
0,371,21.15,48.295,PB,Pannonian Basin
0,372,21.089,48.222,PB,Pannonian Basin
0,373,21.035,48.157,PB,Pannonian Basin
0,374,21.027,48.144,PB,Pannonian Basin
0,375,21.028,48.142,PB,Pannonian Basin
0,376,21.037,48.138,PB,Pannonian Basin
0,377,21.069,48.128,PB,Pannonian Basin
0,378,21.102,48.12,PB,Pannonian Basin
0,379,21.121,48.116,PB,Pannonian Basin
0,380,21.143,48.116,PB,Pannonian Basin
0,381,21.175,48.116,PB,Pannonian Basin
0,382,21.281,48.118,PB,Pannonian Basin
0,383,21.338,48.095,PB,Pannonian Basin
0,384,21.347,48.084,PB,Pannonian Basin
0,385,21.357,48.075,PB,Pannonian Basin
0,386,21.368,48.067,PB,Pannonian Basin
0,387,21.386,48.059,PB,Pannonian Basin
0,388,21.404,48.053,PB,Pannonian Basin
0,389,21.42,48.05,PB,Pannonian Basin
0,390,21.425,48.05,PB,Pannonian Basin
0,391,21.43,48.052,PB,Pannonian Basin
0,392,21.436,48.056,PB,Pannonian Basin
0,393,21.44,48.062,PB,Pannonian Basin
0,394,21.44,48.068,PB,Pannonian Basin
0,395,21.438,48.077,PB,Pannonian Basin
0,396,21.432,48.091,PB,Pannonian Basin
0,397,21.403,48.166,PB,Pannonian Basin
0,398,21.428,48.21,PB,Pannonian Basin
0,399,21.485,48.247,PB,Pannonian Basin
0,400,21.537,48.27,PB,Pannonian Basin
0,401,21.56,48.282,PB,Pannonian Basin
0,402,21.582,48.295,PB,Pannonian Basin
0,403,21.668,48.347,PB,Pannonian Basin
0,404,21.703,48.368,PB,Pannonian Basin
0,405,21.748,48.399,PB,Pannonian Basin
0,406,21.781,48.366,PB,Pannonian Basin
0,407,21.79,48.359,PB,Pannonian Basin
0,408,21.802,48.36,PB,Pannonian Basin
0,409,21.815,48.363,PB,Pannonian Basin
0,410,21.83,48.368,PB,Pannonian Basin
0,411,21.839,48.373,PB,Pannonian Basin
0,412,21.844,48.379,PB,Pannonian Basin
0,413,21.846,48.382,PB,Pannonian Basin
0,414,21.848,48.387,PB,Pannonian Basin
0,415,21.849,48.392,PB,Pannonian Basin
0,416,21.848,48.398,PB,Pannonian Basin
0,417,21.846,48.404,PB,Pannonian Basin
0,418,21.841,48.408,PB,Pannonian Basin
0,419,21.832,48.415,PB,Pannonian Basin
0,420,21.822,48.421,PB,Pannonian Basin
0,421,21.815,48.424,PB,Pannonian Basin
0,422,21.703,48.474,PB,Pannonian Basin
0,423,21.697,48.485,PB,Pannonian Basin
0,424,21.623,48.485,PB,Pannonian Basin
0,425,21.584,48.532,PB,Pannonian Basin
0,426,21.627,48.567,PB,Pannonian Basin
0,427,21.659,48.572,PB,Pannonian Basin
0,428,21.587,48.601,PB,Pannonian Basin
0,429,21.57,48.616,PB,Pannonian Basin
0,430,21.581,48.675,PB,Pannonian Basin
0,431,21.595,48.679,PB,Pannonian Basin
0,432,21.606,48.684,PB,Pannonian Basin
0,433,21.617,48.69,PB,Pannonian Basin
0,434,21.622,48.698,PB,Pannonian Basin
0,435,21.673,48.778,PB,Pannonian Basin
0,436,21.691,48.78,PB,Pannonian Basin
0,437,21.691,48.79,PB,Pannonian Basin
0,438,21.689,48.794,PB,Pannonian Basin
0,439,21.632,48.908,PB,Pannonian Basin
0,440,21.6,48.942,PB,Pannonian Basin
0,441,21.637,48.956,PB,Pannonian Basin
0,442,21.778,48.9,PB,Pannonian Basin
0,443,21.956,48.858,PB,Pannonian Basin
0,444,21.954,48.852,PB,Pannonian Basin
0,445,21.955,48.846,PB,Pannonian Basin
0,446,21.958,48.842,PB,Pannonian Basin
0,447,21.965,48.839,PB,Pannonian Basin
0,448,21.973,48.837,PB,Pannonian Basin
0,449,21.982,48.836,PB,Pannonian Basin
0,450,22.029,48.838,PB,Pannonian Basin
0,451,22.093,48.842,PB,Pannonian Basin
0,452,22.192,48.862,PB,Pannonian Basin
0,453,22.226,48.827,PB,Pannonian Basin
0,454,22.262,48.779,PB,Pannonian Basin
0,455,22.257,48.765,PB,Pannonian Basin
0,456,22.255,48.758,PB,Pannonian Basin
0,457,22.255,48.75,PB,Pannonian Basin
0,458,22.257,48.742,PB,Pannonian Basin
0,459,22.26,48.736,PB,Pannonian Basin
0,460,22.266,48.727,PB,Pannonian Basin
0,461,22.282,48.709,PB,Pannonian Basin
0,462,22.317,48.677,PB,Pannonian Basin
0,463,22.356,48.616,PB,Pannonian Basin
0,464,22.373,48.559,PB,Pannonian Basin
0,465,22.373,48.548,PB,Pannonian Basin
0,466,22.374,48.539,PB,Pannonian Basin
0,467,22.376,48.533,PB,Pannonian Basin
0,468,22.384,48.528,PB,Pannonian Basin
0,469,22.399,48.524,PB,Pannonian Basin
0,470,22.418,48.522,PB,Pannonian Basin
0,471,22.523,48.519,PB,Pannonian Basin
0,472,22.655,48.497,PB,Pannonian Basin
0,473,22.67,48.492,PB,Pannonian Basin
0,474,22.737,48.446,PB,Pannonian Basin
0,475,22.745,48.443,PB,Pannonian Basin
0,476,22.795,48.432,PB,Pannonian Basin
0,477,22.839,48.375,PB,Pannonian Basin
0,478,22.842,48.366,PB,Pannonian Basin
0,479,22.847,48.359,PB,Pannonian Basin
0,480,22.904,48.307,PB,Pannonian Basin
0,481,22.906,48.294,PB,Pannonian Basin
0,482,22.921,48.235,PB,Pannonian Basin
0,483,22.903,48.224,PB,Pannonian Basin
0,484,22.897,48.211,PB,Pannonian Basin
0,485,22.9,48.199,PB,Pannonian Basin
0,486,22.911,48.189,PB,Pannonian Basin
0,487,22.93,48.181,PB,Pannonian Basin
0,488,22.999,48.156,PB,Pannonian Basin
0,489,23.015,48.152,PB,Pannonian Basin
0,490,23.033,48.153,PB,Pannonian Basin
0,491,23.126,48.083,PB,Pannonian Basin
0,492,23.125,48.077,PB,Pannonian Basin
0,493,23.124,48.071,PB,Pannonian Basin
0,494,23.125,48.062,PB,Pannonian Basin
0,495,23.126,48.056,PB,Pannonian Basin
0,496,23.128,48.05,PB,Pannonian Basin
0,497,23.138,48.04,PB,Pannonian Basin
0,498,23.142,48.035,PB,Pannonian Basin
0,499,23.151,48.029,PB,Pannonian Basin
0,500,23.2,47.99,PB,Pannonian Basin
0,501,23.204,47.984,PB,Pannonian Basin
0,502,23.227,47.953,PB,Pannonian Basin
0,503,23.229,47.947,PB,Pannonian Basin
0,504,23.232,47.943,PB,Pannonian Basin
0,505,23.238,47.938,PB,Pannonian Basin
0,506,23.243,47.934,PB,Pannonian Basin
0,507,23.248,47.93,PB,Pannonian Basin
0,508,23.253,47.928,PB,Pannonian Basin
0,509,23.26,47.926,PB,Pannonian Basin
0,510,23.287,47.808,PB,Pannonian Basin
0,511,23.286,47.804,PB,Pannonian Basin
0,512,23.283,47.795,PB,Pannonian Basin
0,513,23.283,47.786,PB,Pannonian Basin
0,514,23.282,47.783,PB,Pannonian Basin
0,515,23.284,47.779,PB,Pannonian Basin
0,516,23.285,47.775,PB,Pannonian Basin
0,517,23.289,47.767,PB,Pannonian Basin
0,518,23.291,47.763,PB,Pannonian Basin
0,519,23.326,47.735,PB,Pannonian Basin
0,520,23.331,47.733,PB,Pannonian Basin
0,521,23.365,47.731,PB,Pannonian Basin
0,522,23.368,47.729,PB,Pannonian Basin
0,523,23.375,47.725,PB,Pannonian Basin
0,524,23.411,47.707,PB,Pannonian Basin
0,525,23.418,47.702,PB,Pannonian Basin
0,526,23.424,47.7,PB,Pannonian Basin
0,527,23.435,47.697,PB,Pannonian Basin
0,528,23.442,47.697,PB,Pannonian Basin
0,529,23.449,47.697,PB,Pannonian Basin
0,530,23.486,47.7,PB,Pannonian Basin
0,531,23.529,47.687,PB,Pannonian Basin
0,532,23.531,47.686,PB,Pannonian Basin
0,533,23.559,47.678,PB,Pannonian Basin
0,534,23.567,47.677,PB,Pannonian Basin
0,535,23.586,47.678,PB,Pannonian Basin
0,536,23.629,47.677,PB,Pannonian Basin
0,537,23.634,47.676,PB,Pannonian Basin
0,538,23.641,47.674,PB,Pannonian Basin
0,539,23.646,47.674,PB,Pannonian Basin
0,540,23.688,47.676,PB,Pannonian Basin
0,541,23.693,47.665,PB,Pannonian Basin
0,542,23.698,47.656,PB,Pannonian Basin
0,543,23.714,47.644,PB,Pannonian Basin
0,544,23.712,47.639,PB,Pannonian Basin
0,545,23.712,47.636,PB,Pannonian Basin
0,546,23.713,47.633,PB,Pannonian Basin
0,547,23.713,47.631,PB,Pannonian Basin
0,548,23.714,47.627,PB,Pannonian Basin
