pkuid,vertex_index,xcoord,ycoord,code,name
10,153,25.05,48.391,ADF,Alpine Deformation Front
10,154,25.011,48.47,ADF,Alpine Deformation Front
10,155,24.997,48.488,ADF,Alpine Deformation Front
10,156,24.935,48.55,ADF,Alpine Deformation Front
10,157,24.916,48.565,ADF,Alpine Deformation Front
10,158,24.837,48.617,ADF,Alpine Deformation Front
10,159,24.813,48.631,ADF,Alpine Deformation Front
10,160,24.74,48.674,ADF,Alpine Deformation Front
10,161,24.676,48.711,ADF,Alpine Deformation Front
10,162,24.596,48.762,ADF,Alpine Deformation Front
10,163,24.559,48.79,ADF,Alpine Deformation Front
10,164,24.517,48.828,ADF,Alpine Deformation Front
10,165,24.479,48.87,ADF,Alpine Deformation Front
10,166,24.435,48.927,ADF,Alpine Deformation Front
10,167,24.418,48.951,ADF,Alpine Deformation Front
10,168,24.357,49.026,ADF,Alpine Deformation Front
10,169,24.353,49.03,ADF,Alpine Deformation Front
10,170,24.278,49.099,ADF,Alpine Deformation Front
10,171,24.263,49.111,ADF,Alpine Deformation Front
10,172,24.196,49.158,ADF,Alpine Deformation Front
10,173,24.143,49.192,ADF,Alpine Deformation Front
10,174,24.118,49.207,ADF,Alpine Deformation Front
10,175,24.036,49.254,ADF,Alpine Deformation Front
10,176,23.993,49.278,ADF,Alpine Deformation Front
10,177,23.947,49.303,ADF,Alpine Deformation Front
10,178,23.873,49.344,ADF,Alpine Deformation Front
10,179,23.862,49.35,ADF,Alpine Deformation Front
10,180,23.794,49.39,ADF,Alpine Deformation Front
10,181,23.73,49.43,ADF,Alpine Deformation Front
10,182,23.715,49.441,ADF,Alpine Deformation Front
10,183,23.678,49.467,ADF,Alpine Deformation Front
10,184,23.636,49.495,ADF,Alpine Deformation Front
10,185,23.615,49.51,ADF,Alpine Deformation Front
10,186,23.557,49.544,ADF,Alpine Deformation Front
10,187,23.476,49.579,ADF,Alpine Deformation Front
10,188,23.443,49.59,ADF,Alpine Deformation Front
10,189,23.392,49.605,ADF,Alpine Deformation Front
10,190,23.304,49.627,ADF,Alpine Deformation Front
10,191,23.232,49.642,ADF,Alpine Deformation Front
10,192,23.155,49.656,ADF,Alpine Deformation Front
10,193,23.093,49.67,ADF,Alpine Deformation Front
10,194,23.076,49.674,ADF,Alpine Deformation Front
10,195,22.997,49.699,ADF,Alpine Deformation Front
10,196,22.917,49.73,ADF,Alpine Deformation Front
10,197,22.871,49.751,ADF,Alpine Deformation Front
10,198,22.835,49.769,ADF,Alpine Deformation Front
10,199,22.757,49.822,ADF,Alpine Deformation Front
10,200,22.745,49.831,ADF,Alpine Deformation Front
10,201,22.677,49.878,ADF,Alpine Deformation Front
10,202,22.602,49.911,ADF,Alpine Deformation Front
10,203,22.595,49.913,ADF,Alpine Deformation Front
10,204,22.514,49.942,ADF,Alpine Deformation Front
10,205,22.434,49.974,ADF,Alpine Deformation Front
10,206,22.397,49.99,ADF,Alpine Deformation Front
10,207,22.356,50.008,ADF,Alpine Deformation Front
10,208,22.278,50.036,ADF,Alpine Deformation Front
10,209,22.193,50.056,ADF,Alpine Deformation Front
10,210,22.113,50.068,ADF,Alpine Deformation Front
10,211,22.098,50.07,ADF,Alpine Deformation Front
10,212,22.035,50.076,ADF,Alpine Deformation Front
10,213,21.954,50.082,ADF,Alpine Deformation Front
10,214,21.875,50.087,ADF,Alpine Deformation Front
10,215,21.798,50.089,ADF,Alpine Deformation Front
10,216,21.711,50.09,ADF,Alpine Deformation Front
10,217,21.635,50.088,ADF,Alpine Deformation Front
10,218,21.557,50.082,ADF,Alpine Deformation Front
10,219,21.477,50.073,ADF,Alpine Deformation Front
10,220,21.454,50.069,ADF,Alpine Deformation Front
10,221,21.396,50.057,ADF,Alpine Deformation Front
