pkuid,vertex_index,xcoord,ycoord
24,0,16.699,49.674
24,1,16.778,49.726
24,2,16.879,49.786
24,3,16.894,49.799
24,4,16.92,49.823
25,0,16.983,49.948
25,1,17.028,49.989
25,2,17.071,50.032
25,3,17.088,50.048
25,4,17.117,50.088
25,5,17.152,50.129
25,6,17.182,50.161
25,7,17.202,50.177
25,8,17.202,50.177
26,0,16.912,49.84
26,1,16.886,49.895
27,0,16.983,49.948
27,1,16.948,49.916
27,2,16.911,49.886
